Simulation,Instance,Vertices,Sparsity,Edges,Size,Density,Method,status,Actual Optimal Coloring,Optimal Coloring,Solution Time,Gap,Complexity
4,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,sdp,Optimal Feasible,13.0,2.3015227627121853,0.9879817962646484,82.2959787483678,18.01
4,15_Vertices_0.2_Sparsity,15,0.2,87,105.0,0.8285714285714286,qesdp,Optimal Feasible,13.0,13.988754723161158,18.16079831123352,-7.605805562778137,20.26
4,15_Vertices_0.4_Sparsity,15,0.4,71,105.0,0.6761904761904762,mip,Optimal Feasible,10.0,10.0,9.283297538757324,0.0,14.55
4,15_Vertices_0.4_Sparsity,15,0.4,71,105.0,0.6761904761904762,mip,Optimal Feasible,10.0,10.0,9.283297538757324,0.0,14.55
4,15_Vertices_0.4_Sparsity,15,0.4,71,105.0,0.6761904761904762,lp,Optimal Feasible,10.0,1.9999999946334088,0.047676801681518555,80.00000005366591,14.55
4,15_Vertices_0.4_Sparsity,15,0.4,71,105.0,0.6761904761904762,mip,Optimal Feasible,10.0,10.0,9.283297538757324,0.0,14.55
4,15_Vertices_0.4_Sparsity,15,0.4,71,105.0,0.6761904761904762,lp,Optimal Feasible,10.0,1.9999999946334088,0.047676801681518555,80.00000005366591,14.55
4,15_Vertices_0.4_Sparsity,15,0.4,71,105.0,0.6761904761904762,sdp,Optimal Feasible,10.0,2.301469018926173,0.924058198928833,76.98530981073827,16.96
4,15_Vertices_0.4_Sparsity,15,0.4,71,105.0,0.6761904761904762,mip,Optimal Feasible,10.0,10.0,9.283297538757324,0.0,14.55
4,15_Vertices_0.4_Sparsity,15,0.4,71,105.0,0.6761904761904762,lp,Optimal Feasible,10.0,1.9999999946334088,0.047676801681518555,80.00000005366591,14.55
4,15_Vertices_0.4_Sparsity,15,0.4,71,105.0,0.6761904761904762,sdp,Optimal Feasible,10.0,2.301469018926173,0.924058198928833,76.98530981073827,16.96
4,15_Vertices_0.4_Sparsity,15,0.4,71,105.0,0.6761904761904762,qesdp,Optimal Feasible,10.0,11.725915726436503,6.762725114822388,-17.259157264365026,19.21
4,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,mip,Optimal Feasible,6.0,6.0,1.8853659629821777,0.0,9.75
4,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,mip,Optimal Feasible,6.0,6.0,1.8853659629821777,0.0,9.75
4,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,lp,Optimal Feasible,6.0,1.9999999997226965,0.03140115737915039,66.66666667128838,9.75
4,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,mip,Optimal Feasible,6.0,6.0,1.8853659629821777,0.0,9.75
4,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,lp,Optimal Feasible,6.0,1.9999999997226965,0.03140115737915039,66.66666667128838,9.75
4,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,sdp,Optimal Feasible,6.0,2.2943671752485844,0.5287923812866211,61.76054707919027,12.16
4,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,mip,Optimal Feasible,6.0,6.0,1.8853659629821777,0.0,9.75
4,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,lp,Optimal Feasible,6.0,1.9999999997226965,0.03140115737915039,66.66666667128838,9.75
4,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,sdp,Optimal Feasible,6.0,2.2943671752485844,0.5287923812866211,61.76054707919027,12.16
4,15_Vertices_0.6_Sparsity,15,0.6,38,105.0,0.3619047619047619,qesdp,Optimal Feasible,6.0,6.35444646291864,7.208074331283569,-5.907441048643994,14.41
4,15_Vertices_0.8_Sparsity,15,0.8,17,105.0,0.1619047619047619,mip,Optimal Feasible,4.0,4.0,0.3125479221343994,0.0,4.95
4,15_Vertices_0.8_Sparsity,15,0.8,17,105.0,0.1619047619047619,mip,Optimal Feasible,4.0,4.0,0.3125479221343994,0.0,4.95
4,15_Vertices_0.8_Sparsity,15,0.8,17,105.0,0.1619047619047619,lp,Optimal Feasible,4.0,1.9999999920194218,0.04726672172546387,50.000000199514446,4.95
4,15_Vertices_0.8_Sparsity,15,0.8,17,105.0,0.1619047619047619,mip,Optimal Feasible,4.0,4.0,0.3125479221343994,0.0,4.95
4,15_Vertices_0.8_Sparsity,15,0.8,17,105.0,0.1619047619047619,lp,Optimal Feasible,4.0,1.9999999920194218,0.04726672172546387,50.000000199514446,4.95
4,15_Vertices_0.8_Sparsity,15,0.8,17,105.0,0.1619047619047619,sdp,Optimal Feasible,4.0,2.293446700662683,0.3327925205230713,42.66383248343293,7.36
4,15_Vertices_0.8_Sparsity,15,0.8,17,105.0,0.1619047619047619,mip,Optimal Feasible,4.0,4.0,0.3125479221343994,0.0,4.95
4,15_Vertices_0.8_Sparsity,15,0.8,17,105.0,0.1619047619047619,lp,Optimal Feasible,4.0,1.9999999920194218,0.04726672172546387,50.000000199514446,4.95
4,15_Vertices_0.8_Sparsity,15,0.8,17,105.0,0.1619047619047619,sdp,Optimal Feasible,4.0,2.293446700662683,0.3327925205230713,42.66383248343293,7.36
4,15_Vertices_0.8_Sparsity,15,0.8,17,105.0,0.1619047619047619,qesdp,Optimal Feasible,4.0,4.378996096163278,4.557895660400391,-9.474902404081952,9.61
5,15_Vertices_0.2_Sparsity,15,0.2,80,105.0,0.7619047619047619,mip,Optimal Feasible,12.0,12.0,7.2081139087677,0.0,14.7
5,15_Vertices_0.2_Sparsity,15,0.2,80,105.0,0.7619047619047619,mip,Optimal Feasible,12.0,12.0,7.2081139087677,0.0,14.7
5,15_Vertices_0.2_Sparsity,15,0.2,80,105.0,0.7619047619047619,lp,Optimal Feasible,12.0,1.9999999986645316,0.04825258255004883,83.33333334446223,14.7
5,15_Vertices_0.2_Sparsity,15,0.2,80,105.0,0.7619047619047619,mip,Optimal Feasible,12.0,12.0,7.2081139087677,0.0,14.7
5,15_Vertices_0.2_Sparsity,15,0.2,80,105.0,0.7619047619047619,lp,Optimal Feasible,12.0,1.9999999986645316,0.04825258255004883,83.33333334446223,14.7
5,15_Vertices_0.2_Sparsity,15,0.2,80,105.0,0.7619047619047619,sdp,Optimal Feasible,12.0,2.301477163754624,0.9232892990112305,80.82102363537813,17.11
