Simulation,Instance,Vertices,Sparsity,Edges,Size,Density,Method,status,Actual Optimal Coloring,Optimal Coloring,Solution Time,Gap,Complexity
4,10_Vertices_0.6_Sparsity,10,0.6,16,45.0,0.35555555555555557,mip,Optimal Feasible,4.0,4.0,0.13095307350158691,0.0,2.7
4,10_Vertices_0.6_Sparsity,10,0.6,16,45.0,0.35555555555555557,lp,Optimal Feasible,4.0,1.9999999951026368,0.022336959838867188,50.00000012243409,2.7
4,10_Vertices_0.6_Sparsity,10,0.6,16,45.0,0.35555555555555557,mip,Optimal Feasible,4.0,4.0,0.13095307350158691,0.0,2.7
4,10_Vertices_0.6_Sparsity,10,0.6,16,45.0,0.35555555555555557,lp,Optimal Feasible,4.0,1.9999999951026368,0.022336959838867188,50.00000012243409,2.7
4,10_Vertices_0.6_Sparsity,10,0.6,16,45.0,0.35555555555555557,sdp,Optimal Feasible,4.0,2.31053195412124,0.060179710388183594,42.236701146969004,3.81
4,10_Vertices_0.6_Sparsity,10,0.6,16,45.0,0.35555555555555557,mip,Optimal Feasible,4.0,4.0,0.13095307350158691,0.0,2.7
4,10_Vertices_0.6_Sparsity,10,0.6,16,45.0,0.35555555555555557,lp,Optimal Feasible,4.0,1.9999999951026368,0.022336959838867188,50.00000012243409,2.7
4,10_Vertices_0.6_Sparsity,10,0.6,16,45.0,0.35555555555555557,sdp,Optimal Feasible,4.0,2.31053195412124,0.060179710388183594,42.236701146969004,3.81
4,10_Vertices_0.6_Sparsity,10,0.6,16,45.0,0.35555555555555557,qesdp,Optimal Feasible,4.0,4.848214319044967,0.34874391555786133,-21.205357976124173,12.61
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,mip,Optimal Feasible,3.0,3.0,0.053914546966552734,0.0,2.0
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,mip,Optimal Feasible,3.0,3.0,0.053914546966552734,0.0,2.0
4,10_Vertices_0.8_Sparsity,10,0.8,10,45.0,0.2222222222222222,lp,Optimal Feasible,3.0,1.9999999974159715,0.015386104583740234,33.33333341946762,2.0
